,word,emotion,association
123609,surly,trust,0
123610,surmise,anger,0
123611,surmise,anticipation,0
123612,surmise,disgust,0
123613,surmise,fear,0
123614,surmise,joy,0
123615,surmise,negative,0
123616,surmise,positive,1
123617,surmise,sadness,0
123618,surmise,surprise,0
123619,surmise,trust,0
123620,surname,anger,0
123621,surname,anticipation,0
123622,surname,disgust,0
123623,surname,fear,0
123624,surname,joy,0
123625,surname,negative,0
123626,surname,positive,0
123627,surname,sadness,0
123628,surname,surprise,0
123629,surname,trust,0
123630,surpassing,anger,0
123631,surpassing,anticipation,0
123632,surpassing,disgust,0
123633,surpassing,fear,0
123634,surpassing,joy,0
123635,surpassing,negative,0
123636,surpassing,positive,1
123637,surpassing,sadness,0
123638,surpassing,surprise,0
123639,surpassing,trust,0
123640,surplus,anger,0
123641,surplus,anticipation,0
123642,surplus,disgust,0
123643,surplus,fear,0
123644,surplus,joy,0
123645,surplus,negative,0
123646,surplus,positive,0
123647,surplus,sadness,0
123648,surplus,surprise,0
123649,surplus,trust,0
123650,surprise,anger,0
123651,surprise,anticipation,0
123652,surprise,disgust,0
123653,surprise,fear,1
123654,surprise,joy,1
123655,surprise,negative,0
123656,surprise,positive,1
123657,surprise,sadness,0
123658,surprise,surprise,1
123659,surprise,trust,0
123660,surprised,anger,0
123661,surprised,anticipation,0
123662,surprised,disgust,0
123663,surprised,fear,0
123664,surprised,joy,0
123665,surprised,negative,0
123666,surprised,positive,0
123667,surprised,sadness,0
123668,surprised,surprise,1
123669,surprised,trust,0
123670,surprising,anger,0
123671,surprising,anticipation,0
123672,surprising,disgust,0
123673,surprising,fear,0
123674,surprising,joy,0
123675,surprising,negative,0
123676,surprising,positive,0
123677,surprising,sadness,0
123678,surprising,surprise,1
123679,surprising,trust,0
123680,surprisingly,anger,0
123681,surprisingly,anticipation,1
123682,surprisingly,disgust,0
123683,surprisingly,fear,0
123684,surprisingly,joy,0
123685,surprisingly,negative,0
123686,surprisingly,positive,0
123687,surprisingly,sadness,0
123688,surprisingly,surprise,1
123689,surprisingly,trust,0
123690,surrender,anger,0
123691,surrender,anticipation,0
123692,surrender,disgust,0
123693,surrender,fear,1
123694,surrender,joy,0
123695,surrender,negative,1
123696,surrender,positive,0
123697,surrender,sadness,1
123698,surrender,surprise,0
123699,surrender,trust,0
123700,surrendering,anger,0
123701,surrendering,anticipation,0
123702,surrendering,disgust,0
123703,surrendering,fear,0
123704,surrendering,joy,0
123705,surrendering,negative,1
123706,surrendering,positive,0
123707,surrendering,sadness,1
123708,surrendering,surprise,0
123709,surrendering,trust,0
123710,surrogate,anger,0
123711,surrogate,anticipation,0
123712,surrogate,disgust,0
123713,surrogate,fear,0
123714,surrogate,joy,0
123715,surrogate,negative,0
123716,surrogate,positive,0
123717,surrogate,sadness,0
123718,surrogate,surprise,0
123719,surrogate,trust,1
123720,surround,anger,0
123721,surround,anticipation,1
123722,surround,disgust,0
123723,surround,fear,0
123724,surround,joy,0
123725,surround,negative,1
123726,surround,positive,1
123727,surround,sadness,0
123728,surround,surprise,0
123729,surround,trust,0
123730,surrounding,anger,0
123731,surrounding,anticipation,0
123732,surrounding,disgust,0
123733,surrounding,fear,0
123734,surrounding,joy,0
123735,surrounding,negative,0
123736,surrounding,positive,0
123737,surrounding,sadness,0
123738,surrounding,surprise,0
123739,surrounding,trust,0
123740,surroundings,anger,0
123741,surroundings,anticipation,0
123742,surroundings,disgust,0
123743,surroundings,fear,0
123744,surroundings,joy,0
123745,surroundings,negative,0
123746,surroundings,positive,0
123747,surroundings,sadness,0
123748,surroundings,surprise,0
123749,surroundings,trust,0
123750,surveillance,anger,0
123751,surveillance,anticipation,0
123752,surveillance,disgust,0
123753,surveillance,fear,1
123754,surveillance,joy,0
123755,surveillance,negative,0
123756,surveillance,positive,0
123757,surveillance,sadness,0
123758,surveillance,surprise,0
123759,surveillance,trust,0
123760,survey,anger,0
123761,survey,anticipation,0
123762,survey,disgust,0
123763,survey,fear,0
123764,survey,joy,0
123765,survey,negative,0
123766,survey,positive,0
123767,survey,sadness,0
123768,survey,surprise,0
123769,survey,trust,0
123770,surveying,anger,0
123771,surveying,anticipation,0
123772,surveying,disgust,0
123773,surveying,fear,0
123774,surveying,joy,0
123775,surveying,negative,0
123776,surveying,positive,1
123777,surveying,sadness,0
123778,surveying,surprise,0
123779,surveying,trust,0
123780,surveyor,anger,0
123781,surveyor,anticipation,0
123782,surveyor,disgust,0
123783,surveyor,fear,0
123784,surveyor,joy,0
123785,surveyor,negative,0
123786,surveyor,positive,0
123787,surveyor,sadness,0
123788,surveyor,surprise,0
123789,surveyor,trust,0
123790,survival,anger,0
123791,survival,anticipation,0
123792,survival,disgust,0
123793,survival,fear,0
123794,survival,joy,0
123795,survival,negative,0
123796,survival,positive,0
123797,survival,sadness,0
123798,survival,surprise,0
123799,survival,trust,0
123800,survive,anger,0
123801,survive,anticipation,0
123802,survive,disgust,0
123803,survive,fear,0
123804,survive,joy,0
123805,survive,negative,0
123806,survive,positive,1
123807,survive,sadness,0
123808,survive,surprise,0
123809,survive,trust,0
123810,surviving,anger,0
123811,surviving,anticipation,0
123812,surviving,disgust,0
123813,surviving,fear,0
123814,surviving,joy,0
123815,surviving,negative,0
123816,surviving,positive,0
123817,surviving,sadness,0
123818,surviving,surprise,0
123819,surviving,trust,0
123820,susceptibility,anger,0
123821,susceptibility,anticipation,0
123822,susceptibility,disgust,0
123823,susceptibility,fear,0
123824,susceptibility,joy,0
123825,susceptibility,negative,0
123826,susceptibility,positive,0
123827,susceptibility,sadness,0
123828,susceptibility,surprise,0
123829,susceptibility,trust,0
123830,susceptible,anger,0
123831,susceptible,anticipation,0
123832,susceptible,disgust,0
123833,susceptible,fear,0
123834,susceptible,joy,0
123835,susceptible,negative,1
123836,susceptible,positive,0
123837,susceptible,sadness,0
123838,susceptible,surprise,0
123839,susceptible,trust,0
123840,suspect,anger,0
123841,suspect,anticipation,0
123842,suspect,disgust,0
123843,suspect,fear,1
123844,suspect,joy,0
123845,suspect,negative,1
123846,suspect,positive,0
123847,suspect,sadness,0
123848,suspect,surprise,0
123849,suspect,trust,0
123850,suspected,anger,0
123851,suspected,anticipation,0
123852,suspected,disgust,0
123853,suspected,fear,0
123854,suspected,joy,0
123855,suspected,negative,0
123856,suspected,positive,0
123857,suspected,sadness,0
123858,suspected,surprise,0
123859,suspected,trust,0
123860,suspend,anger,0
123861,suspend,anticipation,0
123862,suspend,disgust,0
123863,suspend,fear,0
123864,suspend,joy,0
123865,suspend,negative,0
123866,suspend,positive,0
123867,suspend,sadness,0
123868,suspend,surprise,0
123869,suspend,trust,0
123870,suspended,anger,0
123871,suspended,anticipation,0
123872,suspended,disgust,0
123873,suspended,fear,0
123874,suspended,joy,0
123875,suspended,negative,0
123876,suspended,positive,0
123877,suspended,sadness,0
123878,suspended,surprise,0
123879,suspended,trust,0
123880,suspenders,anger,0
123881,suspenders,anticipation,0
123882,suspenders,disgust,0
123883,suspenders,fear,0
123884,suspenders,joy,0
123885,suspenders,negative,0
123886,suspenders,positive,0
123887,suspenders,sadness,0
123888,suspenders,surprise,0
123889,suspenders,trust,0
123890,suspense,anger,0
123891,suspense,anticipation,1
123892,suspense,disgust,0
123893,suspense,fear,1
123894,suspense,joy,0
123895,suspense,negative,0
123896,suspense,positive,0
123897,suspense,sadness,0
123898,suspense,surprise,1
123899,suspense,trust,0
123900,suspension,anger,0
123901,suspension,anticipation,0
123902,suspension,disgust,0
123903,suspension,fear,1
123904,suspension,joy,0
123905,suspension,negative,1
123906,suspension,positive,0
123907,suspension,sadness,0
123908,suspension,surprise,0
123909,suspension,trust,0
123910,suspicion,anger,0
123911,suspicion,anticipation,0
123912,suspicion,disgust,0
123913,suspicion,fear,1
123914,suspicion,joy,0
123915,suspicion,negative,1
123916,suspicion,positive,0
123917,suspicion,sadness,0
123918,suspicion,surprise,0
123919,suspicion,trust,0
123920,suspicions,anger,0
123921,suspicions,anticipation,0
123922,suspicions,disgust,0
123923,suspicions,fear,0
123924,suspicions,joy,0
123925,suspicions,negative,0
123926,suspicions,positive,0
123927,suspicions,sadness,0
123928,suspicions,surprise,0
123929,suspicions,trust,0
123930,suspicious,anger,1
123931,suspicious,anticipation,1
123932,suspicious,disgust,0
123933,suspicious,fear,0
123934,suspicious,joy,0
123935,suspicious,negative,1
123936,suspicious,positive,0
123937,suspicious,sadness,0
123938,suspicious,surprise,0
123939,suspicious,trust,0
123940,sustained,anger,0
123941,sustained,anticipation,0
123942,sustained,disgust,0
123943,sustained,fear,0
123944,sustained,joy,0
123945,sustained,negative,0
123946,sustained,positive,0
123947,sustained,sadness,0
123948,sustained,surprise,0
123949,sustained,trust,0
123950,sustenance,anger,0
123951,sustenance,anticipation,0
123952,sustenance,disgust,0
123953,sustenance,fear,0
123954,sustenance,joy,0
123955,sustenance,negative,0
123956,sustenance,positive,0
123957,sustenance,sadness,0
123958,sustenance,surprise,0
123959,sustenance,trust,0
123960,suture,anger,0
123961,suture,anticipation,0
123962,suture,disgust,0
123963,suture,fear,0
123964,suture,joy,0
123965,suture,negative,0
123966,suture,positive,0
123967,suture,sadness,0
123968,suture,surprise,0
123969,suture,trust,0
123970,swab,anger,0
123971,swab,anticipation,0
123972,swab,disgust,0
123973,swab,fear,0
123974,swab,joy,0
123975,swab,negative,1
123976,swab,positive,0
123977,swab,sadness,0
123978,swab,surprise,0
123979,swab,trust,0
123980,swag,anger,0
123981,swag,anticipation,0
123982,swag,disgust,0
123983,swag,fear,0
123984,swag,joy,0
123985,swag,negative,0
123986,swag,positive,0
123987,swag,sadness,0
123988,swag,surprise,0
123989,swag,trust,0
123990,swagger,anger,0
123991,swagger,anticipation,0
123992,swagger,disgust,0
123993,swagger,fear,0
123994,swagger,joy,0
123995,swagger,negative,0
123996,swagger,positive,0
123997,swagger,sadness,0
123998,swagger,surprise,0
123999,swagger,trust,0
124000,swallow,anger,0
124001,swallow,anticipation,0
124002,swallow,disgust,0
124003,swallow,fear,0
124004,swallow,joy,0
124005,swallow,negative,0
124006,swallow,positive,0
124007,swallow,sadness,0
124008,swallow,surprise,0
124009,swallow,trust,0
124010,swamp,anger,0
124011,swamp,anticipation,0
124012,swamp,disgust,1
124013,swamp,fear,1
124014,swamp,joy,0
124015,swamp,negative,1
124016,swamp,positive,0
124017,swamp,sadness,0
124018,swamp,surprise,0
124019,swamp,trust,0
124020,swamped,anger,0
124021,swamped,anticipation,0
124022,swamped,disgust,0
124023,swamped,fear,0
124024,swamped,joy,0
124025,swamped,negative,0
124026,swamped,positive,0
124027,swamped,sadness,0
124028,swamped,surprise,0
124029,swamped,trust,0
124030,swampy,anger,0
124031,swampy,anticipation,0
124032,swampy,disgust,1
124033,swampy,fear,1
124034,swampy,joy,0
124035,swampy,negative,1
124036,swampy,positive,0
124037,swampy,sadness,0
124038,swampy,surprise,0
124039,swampy,trust,0
124040,swan,anger,0
124041,swan,anticipation,0
124042,swan,disgust,0
124043,swan,fear,0
124044,swan,joy,0
124045,swan,negative,0
124046,swan,positive,0
124047,swan,sadness,0
124048,swan,surprise,0
124049,swan,trust,0
124050,swap,anger,0
124051,swap,anticipation,0
124052,swap,disgust,0
124053,swap,fear,0
124054,swap,joy,0
124055,swap,negative,0
124056,swap,positive,0
124057,swap,sadness,0
124058,swap,surprise,0
124059,swap,trust,0
124060,swarm,anger,0
124061,swarm,anticipation,0
124062,swarm,disgust,1
124063,swarm,fear,0
124064,swarm,joy,0
124065,swarm,negative,0
124066,swarm,positive,0
124067,swarm,sadness,0
124068,swarm,surprise,0
124069,swarm,trust,0
124070,swarming,anger,0
124071,swarming,anticipation,0
124072,swarming,disgust,0
124073,swarming,fear,0
124074,swarming,joy,0
124075,swarming,negative,0
124076,swarming,positive,0
124077,swarming,sadness,0
124078,swarming,surprise,0
124079,swarming,trust,0
124080,swastika,anger,1
124081,swastika,anticipation,0
124082,swastika,disgust,0
124083,swastika,fear,1
124084,swastika,joy,0
124085,swastika,negative,1
124086,swastika,positive,0
124087,swastika,sadness,0
124088,swastika,surprise,0
124089,swastika,trust,0
124090,sway,anger,0
124091,sway,anticipation,0
124092,sway,disgust,0
124093,sway,fear,0
124094,sway,joy,0
124095,sway,negative,0
124096,sway,positive,0
124097,sway,sadness,0
124098,sway,surprise,0
124099,sway,trust,0
124100,swear,anger,0
124101,swear,anticipation,0
124102,swear,disgust,0
124103,swear,fear,0
124104,swear,joy,0
124105,swear,negative,0
124106,swear,positive,1
124107,swear,sadness,0
124108,swear,surprise,0
124109,swear,trust,1
124110,swearing,anger,0
124111,swearing,anticipation,0
124112,swearing,disgust,0
124113,swearing,fear,0
124114,swearing,joy,0
124115,swearing,negative,0
124116,swearing,positive,0
124117,swearing,sadness,0
124118,swearing,surprise,0
124119,swearing,trust,0
124120,sweat,anger,0
124121,sweat,anticipation,0
124122,sweat,disgust,0
124123,sweat,fear,1
124124,sweat,joy,0
124125,sweat,negative,0
124126,sweat,positive,0
124127,sweat,sadness,0
124128,sweat,surprise,0
124129,sweat,trust,0
124130,sweater,anger,0
124131,sweater,anticipation,0
124132,sweater,disgust,0
124133,sweater,fear,0
124134,sweater,joy,0
124135,sweater,negative,0
124136,sweater,positive,0
124137,sweater,sadness,0
124138,sweater,surprise,0
124139,sweater,trust,0
124140,sweating,anger,0
124141,sweating,anticipation,0
124142,sweating,disgust,0
124143,sweating,fear,0
124144,sweating,joy,0
124145,sweating,negative,0
124146,sweating,positive,0
124147,sweating,sadness,0
124148,sweating,surprise,0
124149,sweating,trust,0
124150,sweep,anger,0
124151,sweep,anticipation,0
124152,sweep,disgust,0
124153,sweep,fear,0
124154,sweep,joy,0
124155,sweep,negative,0
124156,sweep,positive,0
124157,sweep,sadness,0
124158,sweep,surprise,0
124159,sweep,trust,0
124160,sweeping,anger,0
124161,sweeping,anticipation,0
124162,sweeping,disgust,0
124163,sweeping,fear,0
124164,sweeping,joy,0
124165,sweeping,negative,0
124166,sweeping,positive,0
124167,sweeping,sadness,0
124168,sweeping,surprise,0
124169,sweeping,trust,0
124170,sweet,anger,0
124171,sweet,anticipation,1
124172,sweet,disgust,0
124173,sweet,fear,0
124174,sweet,joy,1
124175,sweet,negative,0
124176,sweet,positive,1
124177,sweet,sadness,0
124178,sweet,surprise,1
124179,sweet,trust,1
124180,sweeten,anger,0
124181,sweeten,anticipation,0
124182,sweeten,disgust,0
124183,sweeten,fear,0
124184,sweeten,joy,0
124185,sweeten,negative,0
124186,sweeten,positive,0
124187,sweeten,sadness,0
124188,sweeten,surprise,0
124189,sweeten,trust,0
124190,sweetened,anger,0
124191,sweetened,anticipation,0
124192,sweetened,disgust,0
124193,sweetened,fear,0
124194,sweetened,joy,0
124195,sweetened,negative,0
124196,sweetened,positive,0
124197,sweetened,sadness,0
124198,sweetened,surprise,0
124199,sweetened,trust,0
124200,sweetener,anger,0
124201,sweetener,anticipation,0
124202,sweetener,disgust,0
124203,sweetener,fear,0
124204,sweetener,joy,0
124205,sweetener,negative,0
124206,sweetener,positive,0
124207,sweetener,sadness,0
124208,sweetener,surprise,0
124209,sweetener,trust,0
124210,sweetheart,anger,0
124211,sweetheart,anticipation,1
124212,sweetheart,disgust,0
124213,sweetheart,fear,0
124214,sweetheart,joy,1
124215,sweetheart,negative,0
124216,sweetheart,positive,1
124217,sweetheart,sadness,1
124218,sweetheart,surprise,0
124219,sweetheart,trust,1
124220,sweetie,anger,0
124221,sweetie,anticipation,0
124222,sweetie,disgust,0
124223,sweetie,fear,0
124224,sweetie,joy,0
124225,sweetie,negative,0
124226,sweetie,positive,1
124227,sweetie,sadness,0
124228,sweetie,surprise,0
124229,sweetie,trust,0
124230,sweetness,anger,0
124231,sweetness,anticipation,0
124232,sweetness,disgust,0
124233,sweetness,fear,0
124234,sweetness,joy,0
124235,sweetness,negative,0
124236,sweetness,positive,1
124237,sweetness,sadness,0
124238,sweetness,surprise,0
124239,sweetness,trust,0
124240,sweets,anger,0
124241,sweets,anticipation,1
124242,sweets,disgust,0
124243,sweets,fear,0
124244,sweets,joy,1
124245,sweets,negative,0
124246,sweets,positive,1
124247,sweets,sadness,0
124248,sweets,surprise,0
124249,sweets,trust,0
124250,swell,anger,0
124251,swell,anticipation,0
124252,swell,disgust,0
124253,swell,fear,0
124254,swell,joy,0
124255,swell,negative,0
124256,swell,positive,0
124257,swell,sadness,0
124258,swell,surprise,0
124259,swell,trust,0
124260,swelling,anger,0
124261,swelling,anticipation,0
124262,swelling,disgust,0
124263,swelling,fear,1
124264,swelling,joy,0
124265,swelling,negative,1
124266,swelling,positive,0
124267,swelling,sadness,0
124268,swelling,surprise,0
124269,swelling,trust,0
124270,sweltering,anger,0
124271,sweltering,anticipation,0
124272,sweltering,disgust,0
124273,sweltering,fear,0
124274,sweltering,joy,0
124275,sweltering,negative,0
124276,sweltering,positive,0
124277,sweltering,sadness,0
124278,sweltering,surprise,0
124279,sweltering,trust,0
124280,swerve,anger,0
124281,swerve,anticipation,0
124282,swerve,disgust,0
124283,swerve,fear,1
124284,swerve,joy,0
124285,swerve,negative,0
124286,swerve,positive,0
124287,swerve,sadness,0
124288,swerve,surprise,1
124289,swerve,trust,0
124290,swift,anger,0
124291,swift,anticipation,0
124292,swift,disgust,0
124293,swift,fear,0
124294,swift,joy,0
124295,swift,negative,0
124296,swift,positive,1
124297,swift,sadness,0
124298,swift,surprise,0
124299,swift,trust,0
124300,swiftly,anger,0
124301,swiftly,anticipation,0
124302,swiftly,disgust,0
124303,swiftly,fear,0
124304,swiftly,joy,0
124305,swiftly,negative,0
124306,swiftly,positive,0
124307,swiftly,sadness,0
124308,swiftly,surprise,0
124309,swiftly,trust,0
124310,swig,anger,0
124311,swig,anticipation,0
124312,swig,disgust,1
124313,swig,fear,0
124314,swig,joy,0
124315,swig,negative,1
124316,swig,positive,0
124317,swig,sadness,0
124318,swig,surprise,0
124319,swig,trust,0
124320,swim,anger,0
124321,swim,anticipation,1
124322,swim,disgust,0
124323,swim,fear,1
124324,swim,joy,1
124325,swim,negative,0
124326,swim,positive,1
124327,swim,sadness,0
124328,swim,surprise,0
124329,swim,trust,0
124330,swimming,anger,0
124331,swimming,anticipation,0
124332,swimming,disgust,0
124333,swimming,fear,0
124334,swimming,joy,0
124335,swimming,negative,0
124336,swimming,positive,0
124337,swimming,sadness,0
124338,swimming,surprise,0
124339,swimming,trust,0
124340,swine,anger,0
124341,swine,anticipation,0
124342,swine,disgust,1
124343,swine,fear,0
124344,swine,joy,0
124345,swine,negative,1
124346,swine,positive,0
124347,swine,sadness,0
124348,swine,surprise,0
124349,swine,trust,0
124350,swing,anger,0
124351,swing,anticipation,0
124352,swing,disgust,0
124353,swing,fear,0
124354,swing,joy,0
124355,swing,negative,0
124356,swing,positive,0
124357,swing,sadness,0
124358,swing,surprise,0
124359,swing,trust,0
124360,swinging,anger,0
124361,swinging,anticipation,0
124362,swinging,disgust,0
124363,swinging,fear,0
124364,swinging,joy,0
124365,swinging,negative,0
124366,swinging,positive,0
124367,swinging,sadness,0
124368,swinging,surprise,0
124369,swinging,trust,0
124370,swish,anger,0
124371,swish,anticipation,0
124372,swish,disgust,0
124373,swish,fear,0
124374,swish,joy,0
124375,swish,negative,0
124376,swish,positive,0
124377,swish,sadness,0
124378,swish,surprise,0
124379,swish,trust,0
124380,switch,anger,0
124381,switch,anticipation,0
124382,switch,disgust,0
124383,switch,fear,0
124384,switch,joy,0
124385,switch,negative,0
124386,switch,positive,0
124387,switch,sadness,0
124388,switch,surprise,0
124389,switch,trust,0
124390,swivel,anger,0
124391,swivel,anticipation,0
124392,swivel,disgust,0
124393,swivel,fear,0
124394,swivel,joy,0
124395,swivel,negative,0
124396,swivel,positive,0
124397,swivel,sadness,0
124398,swivel,surprise,0
124399,swivel,trust,0
124400,swollen,anger,0
124401,swollen,anticipation,0
124402,swollen,disgust,0
124403,swollen,fear,0
124404,swollen,joy,0
124405,swollen,negative,1
124406,swollen,positive,0
124407,swollen,sadness,0
124408,swollen,surprise,0
124409,swollen,trust,0
124410,swoon,anger,0
124411,swoon,anticipation,0
124412,swoon,disgust,0
124413,swoon,fear,0
124414,swoon,joy,0
124415,swoon,negative,0
124416,swoon,positive,0
124417,swoon,sadness,0
124418,swoon,surprise,0
124419,swoon,trust,0
124420,swoop,anger,0
124421,swoop,anticipation,0
124422,swoop,disgust,0
124423,swoop,fear,0
124424,swoop,joy,0
124425,swoop,negative,0
124426,swoop,positive,0
124427,swoop,sadness,0
124428,swoop,surprise,0
124429,swoop,trust,0
124430,sword,anger,0
124431,sword,anticipation,0
124432,sword,disgust,0
124433,sword,fear,0
124434,sword,joy,0
124435,sword,negative,0
124436,sword,positive,0
124437,sword,sadness,0
124438,sword,surprise,0
124439,sword,trust,0
124440,syllable,anger,0
124441,syllable,anticipation,0
124442,syllable,disgust,0
124443,syllable,fear,0
124444,syllable,joy,0
124445,syllable,negative,0
124446,syllable,positive,0
124447,syllable,sadness,0
124448,syllable,surprise,0
124449,syllable,trust,0
124450,syllabus,anger,0
124451,syllabus,anticipation,0
124452,syllabus,disgust,0
124453,syllabus,fear,0
124454,syllabus,joy,0
124455,syllabus,negative,0
124456,syllabus,positive,0
124457,syllabus,sadness,0
124458,syllabus,surprise,0
124459,syllabus,trust,0
124460,symbol,anger,0
124461,symbol,anticipation,0
124462,symbol,disgust,0
124463,symbol,fear,0
124464,symbol,joy,0
124465,symbol,negative,0
124466,symbol,positive,0
124467,symbol,sadness,0
124468,symbol,surprise,0
124469,symbol,trust,0
124470,symbolic,anger,0
124471,symbolic,anticipation,0
124472,symbolic,disgust,0
124473,symbolic,fear,0
124474,symbolic,joy,0
124475,symbolic,negative,0
124476,symbolic,positive,1
124477,symbolic,sadness,0
124478,symbolic,surprise,0
124479,symbolic,trust,0
124480,symbolically,anger,0
124481,symbolically,anticipation,0
124482,symbolically,disgust,0
124483,symbolically,fear,0
124484,symbolically,joy,0
124485,symbolically,negative,0
124486,symbolically,positive,0
124487,symbolically,sadness,0
124488,symbolically,surprise,0
124489,symbolically,trust,0
124490,symbolism,anger,0
124491,symbolism,anticipation,0
124492,symbolism,disgust,0
124493,symbolism,fear,0
124494,symbolism,joy,0
124495,symbolism,negative,0
124496,symbolism,positive,0
124497,symbolism,sadness,0
124498,symbolism,surprise,0
124499,symbolism,trust,0
124500,symbolize,anger,0
124501,symbolize,anticipation,0
124502,symbolize,disgust,0
124503,symbolize,fear,0
124504,symbolize,joy,0
124505,symbolize,negative,0
124506,symbolize,positive,0
124507,symbolize,sadness,0
124508,symbolize,surprise,0
124509,symbolize,trust,0
124510,symmetric,anger,0
124511,symmetric,anticipation,0
124512,symmetric,disgust,0
124513,symmetric,fear,0
124514,symmetric,joy,0
124515,symmetric,negative,0
124516,symmetric,positive,0
124517,symmetric,sadness,0
124518,symmetric,surprise,0
124519,symmetric,trust,0
124520,symmetrical,anger,0
124521,symmetrical,anticipation,0
124522,symmetrical,disgust,0
124523,symmetrical,fear,0
124524,symmetrical,joy,0
124525,symmetrical,negative,0
124526,symmetrical,positive,1
124527,symmetrical,sadness,0
124528,symmetrical,surprise,0
124529,symmetrical,trust,0
124530,symmetry,anger,0
124531,symmetry,anticipation,0
124532,symmetry,disgust,0
124533,symmetry,fear,0
124534,symmetry,joy,1
124535,symmetry,negative,0
124536,symmetry,positive,1
124537,symmetry,sadness,0
124538,symmetry,surprise,0
124539,symmetry,trust,1
124540,sympathetic,anger,0
124541,sympathetic,anticipation,0
124542,sympathetic,disgust,0
124543,sympathetic,fear,1
124544,sympathetic,joy,1
124545,sympathetic,negative,0
124546,sympathetic,positive,1
124547,sympathetic,sadness,1
124548,sympathetic,surprise,0
124549,sympathetic,trust,1
124550,sympathize,anger,0
124551,sympathize,anticipation,0
124552,sympathize,disgust,0
124553,sympathize,fear,0
124554,sympathize,joy,0
124555,sympathize,negative,0
124556,sympathize,positive,0
124557,sympathize,sadness,1
124558,sympathize,surprise,0
124559,sympathize,trust,0
124560,sympathy,anger,0
124561,sympathy,anticipation,0
124562,sympathy,disgust,0
124563,sympathy,fear,0
124564,sympathy,joy,0
124565,sympathy,negative,0
124566,sympathy,positive,1
124567,sympathy,sadness,1
124568,sympathy,surprise,0
124569,sympathy,trust,0
124570,symphony,anger,0
124571,symphony,anticipation,1
124572,symphony,disgust,0
124573,symphony,fear,0
124574,symphony,joy,1
124575,symphony,negative,0
124576,symphony,positive,1
124577,symphony,sadness,0
124578,symphony,surprise,0
124579,symphony,trust,0
124580,symptom,anger,0
124581,symptom,anticipation,0
124582,symptom,disgust,0
124583,symptom,fear,0
124584,symptom,joy,0
124585,symptom,negative,1
124586,symptom,positive,0
124587,symptom,sadness,0
124588,symptom,surprise,0
124589,symptom,trust,0
124590,symptomatic,anger,0
124591,symptomatic,anticipation,0
124592,symptomatic,disgust,0
124593,symptomatic,fear,0
124594,symptomatic,joy,0
124595,symptomatic,negative,0
124596,symptomatic,positive,0
124597,symptomatic,sadness,0
124598,symptomatic,surprise,0
124599,symptomatic,trust,0
124600,synagogue,anger,0
124601,synagogue,anticipation,0
124602,synagogue,disgust,0
124603,synagogue,fear,0
124604,synagogue,joy,0
124605,synagogue,negative,0
124606,synagogue,positive,0
124607,synagogue,sadness,0
124608,synagogue,surprise,0
124609,synagogue,trust,0
124610,synchronize,anger,0
124611,synchronize,anticipation,1
124612,synchronize,disgust,0
124613,synchronize,fear,0
124614,synchronize,joy,1
124615,synchronize,negative,0
124616,synchronize,positive,1
124617,synchronize,sadness,0
124618,synchronize,surprise,1
124619,synchronize,trust,1
124620,synchronous,anger,0
124621,synchronous,anticipation,0
124622,synchronous,disgust,0
124623,synchronous,fear,0
124624,synchronous,joy,0
124625,synchronous,negative,0
124626,synchronous,positive,0
124627,synchronous,sadness,0
124628,synchronous,surprise,0
124629,synchronous,trust,0
124630,syncope,anger,0
124631,syncope,anticipation,0
124632,syncope,disgust,0
124633,syncope,fear,1
124634,syncope,joy,0
124635,syncope,negative,1
124636,syncope,positive,0
124637,syncope,sadness,1
124638,syncope,surprise,1
124639,syncope,trust,0
124640,syndicate,anger,0
124641,syndicate,anticipation,0
124642,syndicate,disgust,0
124643,syndicate,fear,0
124644,syndicate,joy,0
124645,syndicate,negative,0
124646,syndicate,positive,0
124647,syndicate,sadness,0
124648,syndicate,surprise,0
124649,syndicate,trust,0
124650,synergistic,anger,0
124651,synergistic,anticipation,0
124652,synergistic,disgust,0
124653,synergistic,fear,0
124654,synergistic,joy,0
124655,synergistic,negative,0
124656,synergistic,positive,1
124657,synergistic,sadness,0
124658,synergistic,surprise,0
124659,synergistic,trust,1
124660,synergy,anger,0
124661,synergy,anticipation,0
124662,synergy,disgust,0
124663,synergy,fear,0
124664,synergy,joy,0
124665,synergy,negative,0
124666,synergy,positive,0
124667,synergy,sadness,0
124668,synergy,surprise,0
124669,synergy,trust,0
124670,synod,anger,0
124671,synod,anticipation,0
124672,synod,disgust,0
124673,synod,fear,0
124674,synod,joy,0
124675,synod,negative,0
124676,synod,positive,1
124677,synod,sadness,0
124678,synod,surprise,0
124679,synod,trust,1
124680,synonym,anger,0
124681,synonym,anticipation,0
124682,synonym,disgust,0
124683,synonym,fear,0
124684,synonym,joy,0
124685,synonym,negative,0
124686,synonym,positive,0
124687,synonym,sadness,0
124688,synonym,surprise,0
124689,synonym,trust,0
124690,synonymous,anger,0
124691,synonymous,anticipation,0
124692,synonymous,disgust,0
124693,synonymous,fear,1
124694,synonymous,joy,0
124695,synonymous,negative,1
124696,synonymous,positive,1
124697,synonymous,sadness,0
124698,synonymous,surprise,0
124699,synonymous,trust,1
124700,synopsis,anger,0
124701,synopsis,anticipation,0
124702,synopsis,disgust,0
124703,synopsis,fear,0
124704,synopsis,joy,0
124705,synopsis,negative,0
124706,synopsis,positive,0
